,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
355,355,0.10106933300266974,69.0,2142.0,5,0.4,4096
356,356,0.10130049401777796,69.0,2148.0,5,0.4,4096
357,357,0.10152843900141306,69.0,2154.0,5,0.4,4096
358,358,0.10177076200488955,69.0,2160.0,5,0.4,4096
359,359,0.10202294599730521,69.0,2166.0,5,0.4,4096
360,360,0.10227017701254226,69.0,2172.0,5,0.4,4096
361,361,0.10251839400734752,69.0,2178.0,5,0.4,4096
362,362,0.1027626059949398,69.0,2184.0,5,0.4,4096
363,363,0.10299910101457499,69.0,2190.0,5,0.4,4096
364,364,0.10324788501020521,69.0,2196.0,5,0.4,4096
365,365,0.10348881501704454,69.0,2202.0,5,0.4,4096
366,366,0.10373482698923908,69.0,2208.0,5,0.4,4096
367,367,0.10397411501617171,69.0,2214.0,5,0.4,4096
368,368,0.10421145200962201,69.0,2220.0,5,0.4,4096
369,369,0.10445268999319524,69.0,2226.0,5,0.4,4096
370,370,0.1047100129944738,69.0,2232.0,5,0.4,4096
371,371,0.10496081900782883,69.0,2238.0,5,0.4,4096
372,372,0.10520572899258696,69.0,2244.0,5,0.4,4096
373,373,0.10544974301592447,69.0,2250.0,5,0.4,4096
374,374,0.10568840001360513,69.0,2256.0,5,0.4,4096
375,375,0.10592723201261833,69.0,2262.0,5,0.4,4096
376,376,0.10616562599898316,69.0,2268.0,5,0.4,4096
377,377,0.10639909098972566,69.0,2274.0,5,0.4,4096
378,378,0.10663672600639984,69.0,2280.0,5,0.4,4096
379,379,0.1068874709890224,69.0,2286.0,5,0.4,4096
380,380,0.10712872599833645,69.0,2292.0,5,0.4,4096
381,381,0.10738545199274085,69.0,2298.0,5,0.4,4096
382,382,0.1076330789946951,69.0,2304.0,5,0.4,4096
383,383,0.10787138401065022,69.0,2310.0,5,0.4,4096
384,384,0.10810455901082605,69.0,2316.0,5,0.4,4096
385,385,0.1083454359904863,69.0,2322.0,5,0.4,4096
386,386,0.10860154201509431,69.0,2328.0,5,0.4,4096
387,387,0.10885243900702335,69.0,2334.0,5,0.4,4096
388,388,0.10909734800225124,69.0,2340.0,5,0.4,4096
389,389,0.10933182400185615,69.0,2346.0,5,0.4,4096
390,390,0.10957603598944843,69.0,2352.0,5,0.4,4096
391,391,0.1098240010032896,69.0,2358.0,5,0.4,4096
392,392,0.11007702600909397,69.0,2364.0,5,0.4,4096
393,393,0.11032314601470716,69.0,2370.0,5,0.4,4096
394,394,0.11056407299474813,69.0,2376.0,5,0.4,4096
395,395,0.11080326201044954,69.0,2382.0,5,0.4,4096
396,396,0.11104457199689932,69.0,2388.0,5,0.4,4096
397,397,0.11128627200378105,69.0,2394.0,5,0.4,4096
398,398,0.11151956199319102,69.0,2400.0,5,0.4,4096
399,399,0.11175802801153623,69.0,2406.0,5,0.4,4096
400,400,0.11200521799037233,69.0,2412.0,5,0.4,4096
401,401,0.11223978298949078,69.0,2418.0,5,0.4,4096
402,402,0.11247659398941323,69.0,2424.0,5,0.4,4096
403,403,0.11273779600742273,69.0,2430.0,5,0.4,4096
404,404,0.11302001000149176,70.0,2437.0,5,0.4,4096
405,405,0.11327190001611598,70.0,2443.0,5,0.4,4096
406,406,0.11351064499467611,70.0,2449.0,5,0.4,4096
407,407,0.11375455299275927,70.0,2455.0,5,0.4,4096
408,408,0.11399830799200572,70.0,2461.0,5,0.4,4096
409,409,0.11424532200908288,70.0,2467.0,5,0.4,4096
410,410,0.1144954850024078,70.0,2473.0,5,0.4,4096
411,411,0.11473708701669239,70.0,2479.0,5,0.4,4096
412,412,0.11497341000358574,70.0,2485.0,5,0.4,4096
413,413,0.11521692699170671,70.0,2491.0,5,0.4,4096
414,414,0.11546638299478218,70.0,2497.0,5,0.4,4096
415,415,0.11570478999055922,70.0,2503.0,5,0.4,4096
416,416,0.1159473409934435,70.0,2509.0,5,0.4,4096
417,417,0.1161904190084897,70.0,2515.0,5,0.4,4096
418,418,0.11643613700289279,70.0,2521.0,5,0.4,4096
419,419,0.11667574901366606,70.0,2527.0,5,0.4,4096
420,420,0.11692486301762983,70.0,2533.0,5,0.4,4096
421,421,0.11717484900145791,70.0,2539.0,5,0.4,4096
422,422,0.11742596799740568,70.0,2545.0,5,0.4,4096
423,423,0.11766940599773079,70.0,2551.0,5,0.4,4096
424,424,0.11790703001315705,70.0,2557.0,5,0.4,4096
425,425,0.11815763401682489,70.0,2563.0,5,0.4,4096
426,426,0.11840211800881661,70.0,2569.0,5,0.4,4096
427,427,0.11863965599332005,70.0,2575.0,5,0.4,4096
428,428,0.11888530300348066,70.0,2581.0,5,0.4,4096
429,429,0.11913630200433545,70.0,2587.0,5,0.4,4096
430,430,0.11938687899964862,70.0,2593.0,5,0.4,4096
431,431,0.11963766301050782,70.0,2599.0,5,0.4,4096
432,432,0.1198893370165024,70.0,2605.0,5,0.4,4096
433,433,0.12014731598901562,70.0,2611.0,5,0.4,4096
434,434,0.12039991799974814,70.0,2617.0,5,0.4,4096
435,435,0.120640954002738,70.0,2623.0,5,0.4,4096
436,436,0.12091437701019458,72.0,2630.0,5,0.4,4096
437,437,0.12117910600500181,72.0,2636.0,5,0.4,4096
438,438,0.12143112599733286,72.0,2642.0,5,0.4,4096
439,439,0.12168815900804475,72.0,2648.0,5,0.4,4096
440,440,0.12193477599066682,72.0,2654.0,5,0.4,4096
441,441,0.12218636099714786,72.0,2660.0,5,0.4,4096
442,442,0.12243752501672134,72.0,2666.0,5,0.4,4096
443,443,0.12270842201542109,74.0,2673.0,5,0.4,4096
444,444,0.12296057600178756,74.0,2679.0,5,0.4,4096
445,445,0.12321098099346273,74.0,2685.0,5,0.4,4096
446,446,0.12345827801618725,74.0,2691.0,5,0.4,4096
447,447,0.12371160599286668,74.0,2697.0,5,0.4,4096
448,448,0.12395365000702441,74.0,2703.0,5,0.4,4096
449,449,0.12420097101130523,74.0,2709.0,5,0.4,4096
450,450,0.12445014200056903,74.0,2715.0,5,0.4,4096
451,451,0.12470871000550687,74.0,2721.0,5,0.4,4096
452,452,0.12495093399775214,74.0,2727.0,5,0.4,4096
453,453,0.12519172101747245,74.0,2733.0,5,0.4,4096
